score url caption
0.822266 https://static1.bigstockphoto.com/8/1/4/large2/41853280.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://thumbs.dreamstime.com/x/male-female-scientists-using-microscopes-laboratory-28852054.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://www.uwb.edu/getmedia/5df23a98-e0ed-4489-84d1-1098e7d74be5/computing-036-med "Students working together in media lab"
0.822266 https://static3.bigstockphoto.com/thumbs/2/1/4/large2/41234515.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://t2.ftcdn.net/jpg/00/48/87/33/160_F_48873347_vw6rrTJwhBDSadAJHOkDsyo9XC6wzUlk.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://static2.bigstockphoto.com/thumbs/9/3/2/large2/23968007.jpg "Illustration of Kids Playing in a Laboratory"
0.822266 http://static8.depositphotos.com/1192060/957/i/170/depositphotos_9578988-Student-in-laboratory.jpg "Student in laboratory — Foto Stock"
0.822266 https://static1.bigstockphoto.com/thumbs/8/1/4/large2/41853256.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://t2.ftcdn.net/jpg/00/48/87/33/110_F_48873309_osBSYfC5kJ7R9cshhVTd5UoLP744ZBvD.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://image.shutterstock.com/image-photo/university-lab-study-room-scientes-260nw-1011643426.jpg "university lab study room for scientes in a large building"
0.822266 http://sciencecouncil.org/web/wp-content/uploads/2016/03/Karolina-Rudzinska-1.jpg "Scientist Karolina RSci checking a machine in the lab"
0.822266 https://static7.bigstockphoto.com/thumbs/9/3/2/small2/23968007.jpg "Illustration of Kids Playing in a Laboratory"
0.822266 https://libraries.indiana.edu/sites/default/files/PresWorkroom_0.jpg "Preservation Lab main workroom"
0.822266 http://thumbs.slideserve.com/1_5415959.jpg "Gas Production Lab"
0.822266 https://static3.bigstockphoto.com/8/1/4/large2/41853445.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://www.wbrcae.com/uploads/mdibiolab4b-970x800.jpg "MDI Biological Laboratory"
0.822266 https://thumbs.dreamstime.com/x/male-female-scientists-using-microscopes-laboratory-28177929.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://t1.ftcdn.net/jpg/00/48/87/34/110_F_48873407_vghHQ0nxhZAsh5GolFIF2J77ZEJ5dCsP.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://itl.gwu.edu/sites/itl.gwu.edu/files/styles/gw_gallery_thumb_small/public/image/Photo_Gallery/Gelman-High-Tech-Classroom-UP-JMC-2013-7324_cc_adj.jpg?itok=U99qRCTj "Faculty Training Lab"
0.822266 https://t1.ftcdn.net/jpg/00/48/87/34/400_F_48873407_vghHQ0nxhZAsh5GolFIF2J77ZEJ5dCsP.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://www.wbrcae.com/uploads/mdibiolab4-150x150.jpg "MDI Biological Laboratory"
0.822266 https://img.nordangliaeducation.com/resources/us/_filecache/b83/6d6/8059-cropped-w300-h185-of-1-FFFFFF-ib-program.jpg "IB student in science lab"
0.822266 http://c2tn.tecnico.ulisboa.pt/images/infrastructures/QEf/LabCatF1.png "Catalysis Laboratory, operated by QEf"
0.822266 https://t2.ftcdn.net/jpg/00/48/87/33/240_F_48873347_vw6rrTJwhBDSadAJHOkDsyo9XC6wzUlk.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://static4.iclipart.com/thumbs/081/batch_04/mstickmankidslaboratory_tnb.png "Illustration of Kids Playing in a Laboratory"
0.822266 https://t1.ftcdn.net/jpg/00/48/87/34/240_F_48873407_vghHQ0nxhZAsh5GolFIF2J77ZEJ5dCsP.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://static3.iclipart.com/thumbs/081/batch_04/mstickmankidslaboratory_tnb.png "Illustration of Kids Playing in a Laboratory"
0.822266 https://images5.clipart.com/thumbs/081/batch_04/mstickmankidslaboratory_tnb.png "Illustration of Kids Playing in a Laboratory"
0.822266 https://t2.ftcdn.net/jpg/00/47/70/15/240_F_47701518_bH4MAsnM21xyIAbFAizSpdklVbaQpogH.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.822266 https://t1.ftcdn.net/jpg/00/46/97/62/400_F_46976261_XgVuy94elAj8tuwMHw6hCclixfSFdX61.jpg "Student standing at the laboratory smiling"
0.821777 https://media.gettyimages.com/photos/female-chemist-at-work-in-laboratory-picture-id651117196?s=612x612 "Female chemist at work in laboratory."
0.821777 https://thumbs.dreamstime.com/t/young-scientist-working-laboratory-tablet-computer-56338813.jpg "Young scientist working in laboratory Stock Photos"
0.821777 https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://oscarfrancani.it/wp-content/uploads/elementor/thumbs/House-school-lab-odagxb7agsembe16ijahhqhhz239jkcrchjvih898w.jpg "House school lab"
0.821777 http://facstaff.cbu.edu/~jholmes/Sciences/Newsletters/Sept09/BiochemLaba.jpg "Dr. Merat with students in the Biochemistry Lab"
0.821777 https://t1.ftcdn.net/jpg/00/36/59/08/400_F_36590825_GoFxT1jc8OLoS8iOKCfN8GMKw2c0a2Pg.jpg "Scientist examining pills in lab"
0.821777 https://t1.ftcdn.net/jpg/00/52/20/94/400_F_52209470_gxRVXdWKhxkUMbBv9ELoAkmnPWjJmcTI.jpg "Kids observing a science lab project at home"
0.821777 http://news.pharmacy.umaryland.edu/files/2018/12/ms-psc-feature.jpg "Graduate student in a laboratory setting shown pipetting liquid into beaker."
0.821777 https://thumb7.shutterstock.com/image-photo/stock-photo-group-of-young-and-successful-research-scientist-in-the-laboratory-of-the-university-450w-233909491.jpg "group of young and successful research scientist in the laboratory of the University - stock photo"
0.821777 https://www.uwrf.edu/Library/images/student-7.jpg "Student using computer lab in library"
0.821777 https://media.istockphoto.com/photos/asian-female-doctor-working-with-pathogen-samples-using-microscope-picture-id1256323051?b=1&k=6&m=1256323051&s=170667a&h=1xaM1Wp92Wfyj1J2LcdRTIbyifBuhv2akvXPKZp7Bbg= "Young woman during virus lab tests"
0.821777 https://envato-shoebox-0.imgix.net/bdfe/f2e2-1196-484c-ab4d-1c341fce562e/ML1A8141+copy.jpg?auto=compress%2Cformat&fit=max&mark=https%3A%2F%2Felements-assets.envato.com%2Fstatic%2Fwatermark2.png&markalign=center%2Cmiddle&markalpha=18&w=700&s=fef78f4896b957c55b13c36e8de69fc3 "Attractive student of chemistry working in laboratory"
0.821777 http://images.crestock.com/5250000-5259999/5252477-2xs.jpg "Kids observing a science lab project at home"
0.821777 https://www.globalgiving.org/pfil/20621/computers__300dpi_Medium.jpg "Computers and computer lab"
0.821777 https://polsinelli.files.wordpress.com/2009/09/office.jpg?w=640 "Open Lab's office"
0.821777 https://mir-s3-cdn-cf.behance.net/projects/202/6045595.546a7a41416a1.jpg "Lab Furniture System"
0.821777 http://www.pipitech.com/Data/pipitech/upload/image/20200608/6372724312503171032480269.jpg "Introduction to the Laboratories and Personnel.jpg"
0.821777 http://ecx.images-amazon.com/images/I/514DDSNTMJL.jpg "Biochemistry Laboratory: Modern Theory and Techniques"
0.821777 http://images.knetbooks.com/images/d/3/027/9780136043027.jpg "Biochemistry Laboratory : Modern Theory and Techniques"
0.821777 https://t1.ftcdn.net/jpg/00/36/59/08/240_F_36590825_GoFxT1jc8OLoS8iOKCfN8GMKw2c0a2Pg.jpg "Scientist examining pills in lab"
0.821777 https://www.pearson.com.au/MC_images/_FrontCoverLo/9780136043027.jpg "Biochemistry Laboratory: Modern Theory and Techniques"
0.821777 http://images.knetbooks.com/images/d/6/138/9780805346138.jpg "Biochemistry Laboratory : Modern Theory and Techniques"
0.821777 https://cdn.xxl.thumbs.canstockphoto.com/scientists-with-tablet-pc-and-microscope-stock-footage_csp23840018.jpg "scientists with tablet pc and microscope in lab"
0.821777 https://static6.bigstockphoto.com/thumbs/8/1/4/small2/41853256.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.821777 https://cache.careers360.mobi/media/schools/social-media/media-gallery/5349/2019/11/26/Air%20Force%20School-Chemistry%20Lab.jpg "Air Force School-Chemistry Lab"
0.821777 http://kfdown.s.aliimg.com/kf/HTB1fz46HVXXXXXbXXXXq6xXFXXX2/221393751/HTB1fz46HVXXXXXbXXXXq6xXFXXX2.jpg lab&workshop.jpg
0.821777 http://facstaff.cbu.edu/~jholmes/Sciences/Newsletters/Sept10/Biochem2010.jpg "Dr. Merat with students in the Biochemistry Lab"
0.821777 http://img.valorebooks.com/W120/97/9780/978013/9780136043027.jpg "Biochemistry Laboratory: Modern Theory and Techniques"
0.821777 https://envato-shoebox-0.imgix.net/69ad/d683-b048-4d8c-aea4-47fea9fa6e24/ML1A8019+copy.jpg?auto=compress%2Cformat&fit=max&mark=https%3A%2F%2Felements-assets.envato.com%2Fstatic%2Fwatermark2.png&markalign=center%2Cmiddle&markalpha=18&w=700&s=344e2a446be3057d3299a5be3f90f690 "Attractive student of chemistry working in laboratory"
0.821777 https://media.gettyimages.com/photos/female-chemist-at-work-in-laboratory-picture-id473532862?s=612x612 "Female chemist at work in laboratory."
0.821777 https://t3.thpservices.com/previewimage/gallil/a439ba1741b651d076c4c746a45aed0e/cul-is09b39r9.jpg "Portrait of scientist in laboratory looking at camera"
0.821777 https://www.mynewlab.com/wp-content/uploads/2015/12/slide8-9.jpg "research facility laboratory"
0.821777 https://t1.ftcdn.net/jpg/00/52/20/94/160_F_52209470_gxRVXdWKhxkUMbBv9ELoAkmnPWjJmcTI.jpg "Kids observing a science lab project at home"
0.821777 http://t1.ftcdn.net/jpg/00/48/87/34/110_F_48873407_vghHQ0nxhZAsh5GolFIF2J77ZEJ5dCsP.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.821777 https://thumb9.shutterstock.com/image-photo/stock-photo-group-of-young-and-successful-research-scientist-in-the-laboratory-of-the-university-450w-233909482.jpg "group of young and successful research scientist in the laboratory of the University - stock photo"
0.821777 https://static.careers360.mobi/media/schools/social-media/media-gallery/10327/2020/1/1/Chemistry%20Lab.jpg "De Paul School-Chemistry Lab"
0.821777 https://hwpi.harvard.edu/files/styles/os_news_full/public/dental/files/research_focus_gori_web2.jpg?m=1569859188&itok=WVrmpTM7 "Dr. Gori in her lab"
0.821777 https://books.google.com/books/content?id=WUhCcgAACAAJ&printsec=frontcover&img=1&zoom=1 "Biochemistry laboratory: modern theory and techniques"
0.821777 https://cache.careers360.mobi/media/presets/180X120/media/schools/social-media/media-gallery/17030/2019/9/4/Air%20Force%20School-Chemistry%20Lab.JPG "Air Force School-Chemistry Lab"
0.821777 https://thumb9.shutterstock.com/image-photo/stock-photo-group-of-young-and-successful-research-scientist-in-the-laboratory-of-the-university-450w-237208132.jpg "group of young and successful research scientist in the laboratory of the University - stock photo"
0.821777 https://t4.ftcdn.net/jpg/00/48/87/33/240_F_48873347_vw6rrTJwhBDSadAJHOkDsyo9XC6wzUlk.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.821777 https://ysm-res.cloudinary.com/image/upload/c_fill,f_auto,q_auto:best,w_375/v1/websites4/live-prod/intmed/research/IMG_3448_347928_43823_v2.JPG "Research associate, Shelly Ren, works with samples in the lab"
0.821777 http://media.gettyimages.com/photos/female-chemist-at-work-in-laboratory-picture-id473532862?s=612x612 "Female chemist at work in laboratory."
0.821777 https://thumbs.dreamstime.com/x/male-female-scientists-using-microscopes-laboratory-28178029.jpg "Male And Female Scientists Using Microscopes In Laboratory"
0.821777 https://hwpi.harvard.edu/files/styles/os_news_full/public/dental/files/research_focus_gori_web2.jpg?m=1569859188&itok=ANAJoCq- "Dr. Gori in her lab"
0.821289 https://media.istockphoto.com/vectors/scientist-working-in-laboratory-room-workspace-and-workplace-medical-vector-id592400622?s=170x170 "Scientist working in laboratory room. Workspace and workplace. Medical Laboratory."
0.821289 https://us.123rf.com/450wm/kuprevich/kuprevich1810/kuprevich181000952/110853335-female-chemist-in-the-laboratory-of-biological.jpg?ver=6 "Female chemist in the laboratory of biological"
0.821289 https://www.reidschool.com/images/academicssub.jpg "Middle School students work on a creative writing assignment in a computer lab."
0.821289 https://images.pond5.com/team-focused-young-science-students-footage-032881499_iconm.jpeg "Team of focused young science students working together in the lab Stock Footage"
0.821289 https://www.vivadigital.in/vupload/books/book_110419150530_26.jpg "Science Lab Skills - Class IX"
0.821289 https://5.imimg.com/data5/QM/KK/MY-16553180/electrical-measurement-lab-equipment-250x250.jpg "Electrical Lab Equipment"
0.821289 https://herainc.com/wp-content/uploads/2018/11/JBS_Chemistry.jpg "Chemistry teaching lab at the S.T.A.R. Building at John Burroughs School"
0.821289 https://static6.bigstockphoto.com/thumbs/7/7/2/small2/27727526.jpg "picture of scientific research  - Equipment of a research laboratory - JPG"
0.821289 https://st4.depositphotos.com/3662505/21195/i/380/depositphotos_211956000-stock-photo-young-scientists-examining-samples-laboratory.jpg "Young Scientists examining Samples in Laboratory. Researchers wearing White Coats Gloves and Protective Glasses examining Chemical Liquid Samples in Flasks. Scientists at Work in Laboratory"
0.821289 https://thumb101.shutterstock.com/image-photo/stock-photo-group-of-young-and-successful-research-scientist-in-the-laboratory-of-the-university-450w-234774397.jpg "group of young and successful research scientist in the laboratory of the University - stock photo"
0.821289 https://5.imimg.com/data5/JC/WH/MY-3063261/double-analytical-lab-bench-125x125.jpg "Double Analytical Lab Bench"
0.821289 https://media.gettyimages.com/photos/female-scientists-pipetting-in-a-laboratory-picture-id596568049?s=612x612 "Female scientists pipetting in a laboratory"
0.821289 https://thumb1.shutterstock.com/image-photo/stock-photo-group-of-young-and-successful-research-scientist-in-the-laboratory-of-the-university-450w-237208138.jpg "group of young and successful research scientist in the laboratory of the University - stock photo"
0.821289 https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Chemistry_Laboratory_-_Bench.jpg/330px-Chemistry_Laboratory_-_Bench.jpg "Laboratory - A workbench in a chemistry laboratory"
0.821289 https://typographica.org/wp-content/uploads/2019/07/10-naima-ben-ayed-riccaarado-de-franceschi.jpg "Photograph of several students working in the computer lab, after bringing their drawings into Adobe Illustrator."
0.821289 https://dm0qx8t0i9gc9.cloudfront.net/thumbnails/video/GTYSdDW/scientists-with-tablet-pc-and-microscope-in-lab_41xg6yb1s_thumbnail-180_01.jpg "scientists with tablet pc and microscope in lab"
0.821289 https://cdn.xxl.thumbs.canstockphoto.com/scientists-with-tablet-pc-and-microscope-in-lab-science-chemistry-technology-biology-and-people-stock-video-clips_csp23763186.jpg "scientists with tablet pc and microscope in lab"
0.821289 https://www.sloankettering.edu/sites/default/files/styles/large/public/node/171730/3x2/180306_alexkentsis_msk_019_1200x800-1.jpg "Alex Kentsis in his lab"
0.821289 http://www.4digitalbooks.com/images/digitization/digitiz_60.jpg "digitalization lab"
0.821289 http://thumbs.dreamstime.com/t/teacher-students-computer-lab-29663353.jpg "Teacher and Students in Computer Lab Stock Photos"
0.821289 https://media.istockphoto.com/vectors/scientist-working-in-laboratory-room-workspace-and-workplace-medical-vector-id592036692?s=170x170 "Scientist working in laboratory room. Workspace and workplace. Medical Laboratory."
0.821289 https://cdn.mynewlab.com/wp-content/uploads/2015/12/slide8-9.jpg "research facility laboratory"
0.821289 https://mir-s3-cdn-cf.behance.net/projects/source/6045595.546a7a41416a1.jpg "Lab Furniture System"
0.821289 https://media.gettyimages.com/photos/two-scientist-in-the-laboratory-picture-id546003492?s=612x612 "two scientist in the laboratory"
0.821289 https://thumbs.dreamstime.com/t/teacher-students-computer-lab-29663353.jpg "Teacher and Students in Computer Lab Stock Photos"
0.821289 https://etfovoice.ca/sites/default/files/styles/feature_thumb_large/public/wp-content/uploads/2014/02/technology-in-action_0.jpg?itok=oXgX7WkT "student with hand up and other students in background working on computers in computer lab"
0.821289 https://t1.ftcdn.net/jpg/00/71/38/44/240_F_71384437_KuAj3NcY8XxVM5SmbyEBo3i3CkpKasOl.jpg "Lab technician analyzing result of experiment"
0.821289 https://www.mskcc.org/sites/default/files/styles/large/public/node/171730/3x2/180306_alexkentsis_msk_019_1200x800-1.jpg "Alex Kentsis in his lab"
0.821289 https://cdn.xxl.thumbs.canstockphoto.com/canstock2146068.jpg "laboratory - a group of scientists working at the laboratory..."
0.821289 https://dm0qx8t0i9gc9.cloudfront.net/thumbnails/video/GTYSdDW/scientists-with-tablet-pc-and-microscope-in-lab_vklffwyr_thumbnail-180_01.jpg "scientists with tablet pc and microscope in lab"
0.821289 https://library.csuchico.edu/sites/default/files/styles/listing_thumbnail/public/spaces/4th_floor_comp_lab.jpg?itok=5ONhQeLx "Photo of the 4th floor computer lab"
0.821289 https://5.imimg.com/data5/VN/WC/MY-3063261/double-analytical-lab-bench-125x125.jpg "Double Analytical Lab Bench"
0.821289 http://www.bluespringsgov.com/images/pages/N1188/100_0730.jpg "Photo of Computer Lab at Vesper Hall"
0.821289 https://landmarkelectricinc.com/wp-content/uploads/2019/02/fun-lab-4.jpg "Interior of Fun Lab during construction"
0.821289 http://fhstowell.com/general-contractor/wp-content/uploads/C.-Lab.-Arc-Melter-360x240.jpg "Material Science Lab Photo"
0.821289 http://rlv.zcache.com/chemists_working_in_a_laboratory_post_cards-r9ee28f383f6543f0b112f3123172584e_vgbaq_8byvr_324.jpg "Chemists Working in a Laboratory Post Cards"
0.821289 https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Chemistry_Laboratory_-_Bench.jpg/300px-Chemistry_Laboratory_-_Bench.jpg "Laboratory - A workbench in a chemistry laboratory"
0.821289 http://st.depositphotos.com/1053666/4097/i/110/depositphotos_40974321-Teacher-and-student-in-laboratory.jpg "Stock Photo: Teacher and student in laboratory"
0.821289 https://5.imimg.com/data5/TL/QY/MY-3063261/double-analytical-lab-bench-125x125.jpg "Double Analytical Lab Bench"
0.821289 https://ocvarch.com/wp-content/uploads/2017/03/AcornCommunity3.jpg "Science lab at Acorn Community High School, an OCV conversion of a factory into a high school."
0.821289 https://qtxasset.com/styles/content_well_thumb/s3/fiercepharma/1526387837/laboratory-2815641_1280.jpg/laboratory-2815641_1280.jpg?69GFv0FSxtygwvNXHluI1Qr7zdpfvzWm&itok=mqJbTaVr "woman with back to camera working in a laboratory"
0.821289 https://static9.bigstockphoto.com/thumbs/4/3/1/small2/13486949.jpg "stock photo of scientist  - group of scientists or students working at the laboratory - JPG"
0.820801 http://www.grangecc.ie/wp-content/grand-media/image/thumb/20140324_0133.jpg "Pc Maintenance Lab"
0.820801 https://cdn2.hubspot.net/hub/12838/file-20616619.jpg?width=300&amp;name=file-20616619.jpg scientist_in_lab
0.820801 http://t3.thpservices.com/fotos/thum4/021/588/esy-002234854.jpg "Young scientist in laboratory with test tubes"
0.820801 https://t2.ftcdn.net/jpg/00/51/64/43/240_F_51644319_WU6eoR48wIhOpkcQRi3pipysnb993cKQ.jpg "woman in chemistry lab"
0.820801 https://assets.ey.com/content/dam/ey-sites/ey-com/en_gl/topics/manufacturing/ey-scientists-in-laboratory-testing-chemicals-in-electroplating-factory.jpg.rendition.450.300.jpg "Scientists in laboratory testing chemicals"
0.820801 https://www.dpr.com/uploads/What-We-Build/ResearchDev/_768xAUTO_crop_center-center_none/Shire-QC-Lab-8-1.jpg "Interior lab space and work areas"
0.820801 https://static.wixstatic.com/media/71b84e_bc2a6ccf660b4e438b0bb96205368951~mv2.png/v1/fill/w_258,h_258,al_c,usm_0.66_1.00_0.01/Digital%20Learning%20LAB.png "Digital Learning LAB"
0.820801 https://news.psu.edu/sites/default/files/styles/topic_related_multimedia/public/matscharlab.jpg?itok=dCVPHYD7 "The Materials Characterization Laboratory in the Millenium Science Complex"
0.820801 https://static0.bigstockphoto.com/thumbs/7/8/5/small2/58750010.jpg "picture of scientist  - Male scientist observing experiment in laboratory - JPG"
0.820801 https://as1.ftcdn.net/jpg/00/14/39/64/500_F_14396484_DfjRoeZHDFaGmlxu4wB7TGslOLrU2Ic6.jpg "scientists working at the laboratory Poster"
0.820801 https://www.hsdstories.co.uk/wp-content/uploads/2018/12/debbiebogle2-1024x768.jpg "Digital Laboratory"
0.820801 https://www.schlesingergroup.com/wp-content/uploads/2020/02/Research-Labs-300x300.png "research labs"
0.820801 https://media.istockphoto.com/photos/scientists-conducting-an-experiment-picture-id79334347?k=6&m=79334347&s=612x612&w=0&h=f1EPL1h5EXjl0wq-vw-efmcItvNY42zPMoS5yPajsH0= "scientists conducting an experiment - laboratory stock photos and pictures"
0.820801 https://images.squarespace-cdn.com/content/55a02f13e4b023ad6ec47904/1438381522050-D6PBYRJNWSISI7CEDWT7/Adult+Psych+Tusc2.png?content-type=image%2Fpng "RESEARCH LABS"
0.820801 http://colearninglab.campus-muenchberg.de/wp-content/uploads/2017/07/logo_colab_white.png "Co-Learning Lab"
0.820801 https://www.johner-institut.de/blog/wp-content/uploads/2019/01/Laboratory-Developed-Tests-150x100.jpg Laboratory-Developed-Tests
0.820801 https://thumbs.dreamstime.com/t/scientist-working-laboratory-6393744.jpg "Scientist working in a laboratory Stock Images"
0.820801 https://ak.picdn.net/offset/photos/59a4742d17fb156e48069f48/medium/offset_606080.jpg?DFghwDcb "Attentive university student doing a chemical experiment in laboratory"
0.820801 https://thumbs.dreamstime.com/t/scientist-working-laboratory-6393894.jpg "Scientist working in a laboratory Stock Images"
0.820801 https://www.instrumentstrade.com/u_file/1707/photo/1dd74d7e85.jpg "Lab general equipment"
0.820801 https://s3.amazonaws.com/coe-collections-products/edu-educational_lab_furniture/cl1-edu.jpg "Educational Lab Furniture"
0.820801 https://clinicatambre.com/wp-content/uploads/2018/07/FIV-DGP-300x300.jpg "Genetic engineering. Group of scientists working at the laboratory"
0.820801 https://www.aplususa.com/wp-content/uploads/fly-images/1129/A31A_-e1572200054545-600x475-c.jpg "Dental Lab"
0.820801 https://www.pct.edu/sites/default/files/2018-05/17_011918_01036.jpg "Electrical Technologies Center lab"
0.820801 https://p10cdn4static.sharpschool.com/UserFiles/Servers/Server_518149/Image/Assessment%20Lab.png "assessment lab"
0.820801 https://t1.ftcdn.net/jpg/00/63/22/68/400_F_63226801_4knih2XOAkgtlGrtfzQlNHS4B5h1tlao.jpg "nurse working in laboratory"
0.820801 https://www.johner-institut.de/blog/wp-content/uploads/2019/01/Laboratory-Developed-Tests.jpg Laboratory-Developed-Tests
0.820801 http://t0.gstatic.com/images?q=tbn:IThjMKQl5P8D0M: "dental lab"
0.820801 https://blogs.nottingham.ac.uk/futurefood/files/2020/04/Deep-Seq-3-1024x768.jpg "Photograph shows the genetics laboratory with sequencers on lab benches"
0.820801 https://thumbs.dreamstime.com/t/close-up-scientists-making-test-lab-science-chemistry-biology-medicine-people-concept-pipette-flasks-clinical-54838291.jpg "Close up of scientists making test in lab Stock Image"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=43bd3dec0546875d1194&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=167 "1911 Science Lab"
0.820312 https://news.psu.edu/sites/default/files/styles/photo_gallery_large/public/matscharlab.jpg "The Materials Characterization Laboratory in the Millenium Science Complex"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/27e0f022b44c7bb272a105d5ff6590ff.jpg?itok=5DwPLvp2&solr_nav%5Bid%5D=d1047de445a102c7e910&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=1 "1911 Science Lab"
0.820312 https://static1.bigstockphoto.com/6/8/1/large2/186770923.jpg "Scientist or engineer woman doing chemical test in laboratory"
0.820312 https://medschool.duke.edu/sites/medschool.duke.edu/files/styles/large/public/field/image/bill_steinbach_0.jpg?itok=bBI-vdFB "William J. Steinbach, MD in a lab setting"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=2afd884179e677000210&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=140 "1911 Science Lab"
0.820312 https://pharmacy.wisc.edu/wp-content/uploads/fly-images/37236/mrsa_rose_lab_feature_840x475-840x475-c.jpg "Associate Professor Warren Rose in his lab"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=5f7dc9a6aa34da20ca0d&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=168 "1911 Science Lab"
0.820312 https://d2gg9evh47fn9z.cloudfront.net/thumb_COLOURBOX2151495.jpg "Young scientist in laboratory with test tubes"
0.820312 http://www.topmcmshop.com/-/media/images/heros---1200x400-large---640x400-small/research/research-areas/pharmacy600.jpg?h=600&la=en&w=600&hash=F9442CFAB66FA63D00FA21E807721394627CE588 "Male student studying in a lab at a microscope"
0.820312 https://m.psecn.photoshelter.com/img-get/I00001rjB_VZLkiI/t/200/I00001rjB_VZLkiI.jpg "Student working in a school computer lab."
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=ebc6f4a46e89d3f0ea8e&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=1 "1911 Science Lab"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=274f5418c6ce36c5911e&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=128 "1911 Science Lab"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=bd1065135376d5515a25&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=140 "1911 Science Lab"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=88e288d7d8ffd9bd8a2e&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=161 "1911 Science Lab"
0.820312 https://www.lawsonresearch.ca/sites/public/files/styles/photo_gallery/public/lawson-2876-web.jpg?itok=7uo7VBPq "Young researcher reaching for item on a lab shelf"
0.820312 https://ak.picdn.net/shutterstock/videos/1018299739/thumb/8.jpg "Time Lapse Shot of Team of Research Scientists Working On Computer, with Medical Equipment, Analyzing Blood and Genetic Material Samples with Special Machines in the Modern Laboratory."
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=b63871696a9d71a268ff&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=161 "1911 Science Lab"
0.820312 http://2.bp.blogspot.com/_u8RzBC9dWv0/TAVKnsP037I/AAAAAAAAC8E/Pzstc-a9S7o/S220/Open+Laboratory+2009.bmp "Open Laboratory 2009"
0.820312 https://mabel.wwu.edu/sites/default/files/styles/islandora_imagecache_image_style_medium/public/sites/default/files/private/externals/e9084979061ff66d8baa925117edfb46.jpg?itok=I6LiLGAO&solr_nav%5Bid%5D=f9afc2bd8a3bb4a396ff&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=121 "1911 Science Lab"
